CookerStat, GenerateAssetRegistry=0.016678, Initialize=0.089038, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_02737F9B4F0E8D6E1ADE23B3839EE9B__FCE1BB94714E89EB979981072685320092EDF6B5, StartTime=2016.07.04-18.06.26, HierarchicalDDC=, DataSize=840, Duration=3.450144, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_56, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A064813D4BF98F629EF8E7A9E63E4__BB38585BB8737D70CF2F961EAF15FFBBF0CD2EE9, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=33031, Duration=4.451625, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_59, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A064813D4BF98F629EF8E7A9E63E4__69FABFD4F6F482EC0709EE28694824FE3C796B85, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=8454, Duration=4.410312, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_61, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A064813D4BF98F629EF8E7A9E63E4__DAE7628ABB062B5AD71C51147C32F1B19868F36C, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=4771, Duration=4.176557, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_32, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_146B5A7043F400CC35F58D802BBDED3F_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.41, Duration=107.462250, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_60, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_146B5A7043F400CC35F58D802BBDE__CB68A5CB9A9DCDC698672B1E2DDFB0523CDC9E66, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=2097417, Duration=52.681789, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_57, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_146B5A7043F400CC35F58D802BBDE__AA91ACE936CB725758C13F46EB5760E455599C7D, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=524552, Duration=46.899223, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_62, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_146B5A7043F400CC35F58D802BBDE__5CF70D8C3BA91509186D06E0796686318F6BBC42, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=131335, Duration=17.116011, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_33, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F271D0C544C72E12EFD1F58E5D2E37B3_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.41, Duration=107.232346, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_63, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_146B5A7043F400CC35F58D802BBDE__69D9238A9993F5847F25FEF1DA6D990AEDFED9B0, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=33031, Duration=21.597139, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_64, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_146B5A7043F400CC35F58D802BBDE__E9DB2CCBC36FC65516332C59961E3A8317150523, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=8454, Duration=12.213293, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_58, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_146B5A7043F400CC35F58D802BBDE__648C5444C708E035BA79183D4C0A93741A8D4B97, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=4771, Duration=6.970853, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_65, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F271D0C544C72E12EFD1F58E5D2E3__80B82A8B4F42CFF56C3180E810ACE0D6028A4E88, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=2097417, Duration=5.976297, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_61, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F271D0C544C72E12EFD1F58E5D2E3__B386330EAC9FBF327FC803ABE2F12A44882FCF1B, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=524552, Duration=4.455987, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_59, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F271D0C544C72E12EFD1F58E5D2E3__05B19E7BFDDE07CE0428C1AD261DDF6F1749D548, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=131335, Duration=4.377980, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_62, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F271D0C544C72E12EFD1F58E5D2E3__51A0CCD030FBCA4F0B35EE313FE4552729D27B8E, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=33031, Duration=4.247889, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_60, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F271D0C544C72E12EFD1F58E5D2E3__E5ACF6A38460A6C03BD493D4E87D09D972E41F55, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=8454, Duration=4.230697, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_66, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F271D0C544C72E12EFD1F58E5D2E3__38E324AB8E9EEC8C7BCFDD1BB98184E16CF4D65A, StartTime=2016.07.04-18.06.41, HierarchicalDDC=, DataSize=4771, Duration=3.406782, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_34, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9093F428437BFA97017F32809D2CC17D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.41, Duration=139.866562, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_61, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9093F428437BFA97017F32809D2CC__B88FC706DF8AD73D77D52F05D02BBC2A66E9CC5E, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=2097417, Duration=6.481275, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_67, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9093F428437BFA97017F32809D2CC__28745A5970A1A368D66988FA88DF553D57CC45E4, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=524552, Duration=4.751325, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_63, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9093F428437BFA97017F32809D2CC__5F3F68C4401B34F56A1EA0094C3168840272F1BC, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=131335, Duration=4.692822, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_68, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9093F428437BFA97017F32809D2CC__34D73D08122A32E43FD2BBE88E976C56C4687F6F, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=33031, Duration=3.833491, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_64, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9093F428437BFA97017F32809D2CC__D1734A939A50311727A9DAA1B85F591662494E18, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=8454, Duration=4.421089, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_62, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9093F428437BFA97017F32809D2CC__A1F3255ED69B5E2A361857A77ACAE181C1C7EB5B, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=4771, Duration=3.044728, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_35, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5654E5EE4562C408877B269DD408152B_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.42, Duration=140.692017, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_69, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5654E5EE4562C408877B269DD4081__B3E12FF5935B6AA9C9F8D36180F9AA56B7F4845B, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=2097417, Duration=5.808744, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_63, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5654E5EE4562C408877B269DD4081__9417343A92F295D0E411EB9435BD3AEFA5F41054, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=524552, Duration=4.916314, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_65, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5654E5EE4562C408877B269DD4081__DF751DD86C5DFE1D5B75DD6BDC757EF9AFD403A2, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=131335, Duration=4.775189, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_66, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5654E5EE4562C408877B269DD4081__DB712F1C0CFF4F2A90DF0D8A8294D6D52FB4E884, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=33031, Duration=3.800906, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_64, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5654E5EE4562C408877B269DD4081__97EA314A45FA95A302EDD547B7E800C1EC40A37C, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=8454, Duration=3.827333, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_70, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5654E5EE4562C408877B269DD4081__56F08C10A065474ACD6586B81701B67A4460110A, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=4771, Duration=3.581006, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_36, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_62C542B0470F2F9E22401099CA76A869_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.42, Duration=117.265625, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_67, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_62C542B0470F2F9E22401099CA76A__97B2DEC98B92FEC347F4B803AC9437417F8BECF9, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=2097417, Duration=6.470494, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_71, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_62C542B0470F2F9E22401099CA76A__B8059B4B7A758554FC070A5A3F3EB6A5B0B881E0, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=524552, Duration=5.031779, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_65, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_62C542B0470F2F9E22401099CA76A__988964901B41006C54E405213DE4EDB56A6F128D, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=131335, Duration=4.867561, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_66, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_62C542B0470F2F9E22401099CA76A__3F221CAB1DF95E28A180BA23C03F77FF7D9503D7, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=33031, Duration=4.403129, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_72, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_62C542B0470F2F9E22401099CA76A__B3841DB6212A3D8DB088B20104D219632120AA08, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=8454, Duration=4.266363, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_68, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_62C542B0470F2F9E22401099CA76A__B4D6EB7CC6CED0F301BA09362C771AAF869175EB, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=4771, Duration=4.026964, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_37, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_4E428E1A409B8E5BED56F7817E6C9C1E_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.42, Duration=57.728966, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_73, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_4E428E1A409B8E5BED56F7817E6C9C1E_0__4EA3A1E22A9BB1952B3452A91BB8ED510E9BDAB1, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=2097412, Duration=6.709382, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_67, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_4E428E1A409B8E5BED56F7817E6C9C1E_0__CB8C7891580F078C2B35239DFAE6A4BFBDAFFD1F, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=524547, Duration=5.430780, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_69, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_4E428E1A409B8E5BED56F7817E6C9C1E_0__6F5083F968F2C6834291403B53E01CF77379F41A, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=131330, Duration=4.560162, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_70, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_4E428E1A409B8E5BED56F7817E6C9C1E_0__02F4A5EF31C05B4E7FE1B206A661C6D05AD6C9B1, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=33026, Duration=4.141659, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_68, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_4E428E1A409B8E5BED56F7817E6C9C1E_0__6A6BB2FEF59C3FB0CD036E482707AD87A20B1EF1, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=8449, Duration=4.204269, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_74, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_4E428E1A409B8E5BED56F7817E6C9C1E_0__1DC4A0BDCB4BFC3A6E7949573B1FC0D2FC27540E, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=4702, Duration=3.401391, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_38, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B56863AA48613E61E18038BF2572E473_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.42, Duration=58.731216, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_71, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B56863AA48613E61E18038BF2572E473_0__83F5E2E33DA9BF5096696C106CA527F2E14D86E0, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=2097412, Duration=6.499231, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_75, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B56863AA48613E61E18038BF2572E473_0__863AB892707170DD38BF9617576AF8930B22D167, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=524547, Duration=4.192982, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_69, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B56863AA48613E61E18038BF2572E473_0__29F8FCD2B69CF3B685D65E1594F0E5B46612A707, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=131330, Duration=4.097782, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_76, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B56863AA48613E61E18038BF2572E473_0__F033AFE2A5C42B85F5F2C1499A748F6BAFC0E243, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=33026, Duration=4.401848, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_70, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B56863AA48613E61E18038BF2572E473_0__F3D45B471DF28C05ACF4C82CBDFFCD9A1B828C31, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=8449, Duration=4.399024, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_72, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B56863AA48613E61E18038BF2572E473_0__9D9BD3A79F0E71C3B8E5602E15AE642720170BC5, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=4702, Duration=3.943570, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_39, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A84BC6A84855AA86C554B3836B6665FA_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.42, Duration=59.993656, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_77, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A84BC6A84855AA86C554B3836B6665FA_0__CDBFC93849F202E17EF3C5964619BE4F456D3716, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=2097412, Duration=8.026731, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_71, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A84BC6A84855AA86C554B3836B6665FA_0__6079899DF7BD972E4A2E8F5A01BBA50CEFAA434B, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=524547, Duration=4.576586, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_73, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A84BC6A84855AA86C554B3836B6665FA_0__418818C4D116F9918D14236E87CBBA50FFBA85CD, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=131330, Duration=4.269701, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_74, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A84BC6A84855AA86C554B3836B6665FA_0__71509AD4727C9ACC5CA32D4E8C21A1239D9774DD, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=33026, Duration=3.316201, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_72, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A84BC6A84855AA86C554B3836B6665FA_0__8A9C403BB77BD14EBBE4C440EED39B4D98401F5A, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=8449, Duration=4.488059, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_78, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A84BC6A84855AA86C554B3836B6665FA_0__4231A5BBD0C9219A40A2057BDD17279569AE904F, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=4702, Duration=5.041018, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_40, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_761D4DE441497C29DA07B7AFB84596CB_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.42, Duration=58.941113, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_75, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_761D4DE441497C29DA07B7AFB84596CB_0__95A6F81518C0D9A9A384A47B6995BD45B4B9901E, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=2097412, Duration=5.869042, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_73, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_761D4DE441497C29DA07B7AFB84596CB_0__713FA41D02FBD7DDCDFE15D3364436E571E96CB0, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=524547, Duration=4.786480, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_79, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_761D4DE441497C29DA07B7AFB84596CB_0__00D8CF788EE1BDE063032D10911F41601B969479, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=131330, Duration=4.716944, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_74, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_761D4DE441497C29DA07B7AFB84596CB_0__237C7284930177CFE5F06613E903832C31CA7F26, StartTime=2016.07.04-18.06.42, HierarchicalDDC=, DataSize=33026, Duration=4.580948, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
